Código Departamento;Departamento;Código Entidad;Entidad;Dimensión;Subcategoría;Indicador;Dato Numérico;Dato Cualitativo;Año;Mes;Fuente;Unidad de Medida
05;Antioquia;05697;El Santuario;Ordenamiento Territorial;Catastro;Total de predios;14.020,00;;2016;12;IGAC;Millones de pesos corrientes
05;Antioquia;05736;Segovia;Ordenamiento Territorial;Catastro;Total de predios;10.070,00;;2016;12;IGAC;Millones de pesos corrientes
05;Antioquia;05756;Sonsón;Ordenamiento Territorial;Catastro;Total de predios;16.211,00;;2016;12;IGAC;Millones de pesos corrientes
05;Antioquia;05761;Sopetrán;Ordenamiento Territorial;Catastro;Total de predios;10.918,00;;2016;12;IGAC;Millones de pesos corrientes
05;Antioquia;05789;Támesis;Ordenamiento Territorial;Catastro;Total de predios;7.241,00;;2016;12;IGAC;Millones de pesos corrientes
05;Antioquia;05790;Tarazá;Ordenamiento Territorial;Catastro;Total de predios;11.527,00;;2016;12;IGAC;Millones de pesos corrientes
05;Antioquia;05792;Tarso;Ordenamiento Territorial;Catastro;Total de predios;2.292,00;;2016;12;IGAC;Millones de pesos corrientes
05;Antioquia;05809;Titiribí;Ordenamiento Territorial;Catastro;Total de predios;4.296,00;;2016;12;IGAC;Millones de pesos corrientes
05;Antioquia;05819;Toledo;Ordenamiento Territorial;Catastro;Total de predios;2.894,00;;2016;12;IGAC;Millones de pesos corrientes
05;Antioquia;05837;Turbo;Ordenamiento Territorial;Catastro;Total de predios;38.290,00;;2016;12;IGAC;Millones de pesos corrientes
05;Antioquia;05842;Uramita;Ordenamiento Territorial;Catastro;Total de predios;2.161,00;;2016;12;IGAC;Millones de pesos corrientes
05;Antioquia;05847;Urrao;Ordenamiento Territorial;Catastro;Total de predios;11.305,00;;2016;12;IGAC;Millones de pesos corrientes
05;Antioquia;05854;Valdivia;Ordenamiento Territorial;Catastro;Total de predios;4.209,00;;2016;12;IGAC;Millones de pesos corrientes
05;Antioquia;05856;Valparaíso;Ordenamiento Territorial;Catastro;Total de predios;2.890,00;;2016;12;IGAC;Millones de pesos corrientes
05;Antioquia;05858;Vegachí;Ordenamiento Territorial;Catastro;Total de predios;4.836,00;;2016;12;IGAC;Millones de pesos corrientes
05;Antioquia;05861;Venecia;Ordenamiento Territorial;Catastro;Total de predios;6.066,00;;2016;12;IGAC;Millones de pesos corrientes
05;Antioquia;05873;Vigía del Fuerte;Ordenamiento Territorial;Catastro;Total de predios;1.049,00;;2016;12;IGAC;Millones de pesos corrientes
05;Antioquia;05885;Yalí;Ordenamiento Territorial;Catastro;Total de predios;2.281,00;;2016;12;IGAC;Millones de pesos corrientes
05;Antioquia;05887;Yarumal;Ordenamiento Territorial;Catastro;Total de predios;13.358,00;;2016;12;IGAC;Millones de pesos corrientes
05;Antioquia;05890;Yolombó;Ordenamiento Territorial;Catastro;Total de predios;7.456,00;;2016;12;IGAC;Millones de pesos corrientes
05;Antioquia;05893;Yondó;Ordenamiento Territorial;Catastro;Total de predios;8.446,00;;2016;12;IGAC;Millones de pesos corrientes
05;Antioquia;05895;Zaragoza;Ordenamiento Territorial;Catastro;Total de predios;7.434,00;;2016;12;IGAC;Millones de pesos corrientes
08;Atlántico;08000;Atlántico;Ordenamiento Territorial;Catastro;Total de predios;637.106,00;;2016;12;IGAC;Millones de pesos corrientes
08;Atlántico;08001;Barranquilla;Ordenamiento Territorial;Catastro;Total de predios;336.641,00;;2016;12;IGAC;Millones de pesos corrientes
08;Atlántico;08078;Baranoa;Ordenamiento Territorial;Catastro;Total de predios;15.690,00;;2016;12;IGAC;Millones de pesos corrientes
08;Atlántico;08137;Campo de La Cruz;Ordenamiento Territorial;Catastro;Total de predios;8.802,00;;2016;12;IGAC;Millones de pesos corrientes
08;Atlántico;08141;Candelaria;Ordenamiento Territorial;Catastro;Total de predios;3.878,00;;2016;12;IGAC;Millones de pesos corrientes
08;Atlántico;08296;Galapa;Ordenamiento Territorial;Catastro;Total de predios;13.354,00;;2016;12;IGAC;Millones de pesos corrientes
08;Atlántico;08372;Juan de Acosta;Ordenamiento Territorial;Catastro;Total de predios;7.449,00;;2016;12;IGAC;Millones de pesos corrientes
08;Atlántico;08421;Luruaco;Ordenamiento Territorial;Catastro;Total de predios;6.318,00;;2016;12;IGAC;Millones de pesos corrientes
08;Atlántico;08433;Malambo;Ordenamiento Territorial;Catastro;Total de predios;26.850,00;;2016;12;IGAC;Millones de pesos corrientes
08;Atlántico;08436;Manatí;Ordenamiento Territorial;Catastro;Total de predios;4.884,00;;2016;12;IGAC;Millones de pesos corrientes
08;Atlántico;08520;Palmar de Varela;Ordenamiento Territorial;Catastro;Total de predios;6.610,00;;2016;12;IGAC;Millones de pesos corrientes
08;Atlántico;08549;Piojó;Ordenamiento Territorial;Catastro;Total de predios;1.645,00;;2016;12;IGAC;Millones de pesos corrientes
08;Atlántico;08558;Polonuevo;Ordenamiento Territorial;Catastro;Total de predios;3.964,00;;2016;12;IGAC;Millones de pesos corrientes
08;Atlántico;08560;Ponedera;Ordenamiento Territorial;Catastro;Total de predios;5.395,00;;2016;12;IGAC;Millones de pesos corrientes
08;Atlántico;08573;Puerto Colombia;Ordenamiento Territorial;Catastro;Total de predios;15.588,00;;2016;12;IGAC;Millones de pesos corrientes
08;Atlántico;08606;Repelón;Ordenamiento Territorial;Catastro;Total de predios;8.723,00;;2016;12;IGAC;Millones de pesos corrientes
08;Atlántico;08634;Sabanagrande;Ordenamiento Territorial;Catastro;Total de predios;7.406,00;;2016;12;IGAC;Millones de pesos corrientes
08;Atlántico;08638;Sabanalarga;Ordenamiento Territorial;Catastro;Total de predios;22.160,00;;2016;12;IGAC;Millones de pesos corrientes
08;Atlántico;08675;Santa Lucía;Ordenamiento Territorial;Catastro;Total de predios;3.754,00;;2016;12;IGAC;Millones de pesos corrientes
08;Atlántico;08685;Santo Tomás;Ordenamiento Territorial;Catastro;Total de predios;7.031,00;;2016;12;IGAC;Millones de pesos corrientes
08;Atlántico;08758;Soledad;Ordenamiento Territorial;Catastro;Total de predios;118.512,00;;2016;12;IGAC;Millones de pesos corrientes
08;Atlántico;08770;Suan;Ordenamiento Territorial;Catastro;Total de predios;2.978,00;;2016;12;IGAC;Millones de pesos corrientes
08;Atlántico;08832;Tubará;Ordenamiento Territorial;Catastro;Total de predios;6.978,00;;2016;12;IGAC;Millones de pesos corrientes
08;Atlántico;08849;Usiacurí;Ordenamiento Territorial;Catastro;Total de predios;2.496,00;;2016;12;IGAC;Millones de pesos corrientes
11;Bogotá;11001;Bogotá;Ordenamiento Territorial;Catastro;Total de predios;2.543.290,00;;2016;12;IGAC;Millones de pesos corrientes
13;Bolívar;13000;Bolívar;Ordenamiento Territorial;Catastro;Total de predios;532.066,00;;2016;12;IGAC;Millones de pesos corrientes
13;Bolívar;13001;Cartagena;Ordenamiento Territorial;Catastro;Total de predios;261.496,00;;2016;12;IGAC;Millones de pesos corrientes
13;Bolívar;13006;Achí;Ordenamiento Territorial;Catastro;Total de predios;4.677,00;;2016;12;IGAC;Millones de pesos corrientes
13;Bolívar;13030;Altos del Rosario;Ordenamiento Territorial;Catastro;Total de predios;2.156,00;;2016;12;IGAC;Millones de pesos corrientes
13;Bolívar;13042;Arenal;Ordenamiento Territorial;Catastro;Total de predios;2.020,00;;2016;12;IGAC;Millones de pesos corrientes
52;Nariño;52696;Santa Bárbara;Ordenamiento Territorial;Catastro;Total de predios;1.177,00;;2016;12;IGAC;Millones de pesos corrientes
52;Nariño;52699;Santacruz;Ordenamiento Territorial;Catastro;Total de predios;4.709,00;;2016;12;IGAC;Millones de pesos corrientes
52;Nariño;52720;Sapuyes;Ordenamiento Territorial;Catastro;Total de predios;3.089,00;;2016;12;IGAC;Millones de pesos corrientes
52;Nariño;52786;Taminango;Ordenamiento Territorial;Catastro;Total de predios;11.242,00;;2016;12;IGAC;Millones de pesos corrientes
52;Nariño;52788;Tangua;Ordenamiento Territorial;Catastro;Total de predios;6.317,00;;2016;12;IGAC;Millones de pesos corrientes
52;Nariño;52835;San Andrés de Tumaco;Ordenamiento Territorial;Catastro;Total de predios;40.898,00;;2016;12;IGAC;Millones de pesos corrientes
52;Nariño;52838;Túquerres;Ordenamiento Territorial;Catastro;Total de predios;15.612,00;;2016;12;IGAC;Millones de pesos corrientes
52;Nariño;52885;Yacuanquer;Ordenamiento Territorial;Catastro;Total de predios;5.856,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54000;Norte de Santander;Ordenamiento Territorial;Catastro;Total de predios;478.378,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54001;Cúcuta;Ordenamiento Territorial;Catastro;Total de predios;229.947,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54003;Ábrego;Ordenamiento Territorial;Catastro;Total de predios;8.072,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54051;Arboledas;Ordenamiento Territorial;Catastro;Total de predios;3.596,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54099;Bochalema;Ordenamiento Territorial;Catastro;Total de predios;3.045,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54109;Bucarasica;Ordenamiento Territorial;Catastro;Total de predios;1.591,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54125;Cácota;Ordenamiento Territorial;Catastro;Total de predios;1.729,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54128;Cachirá;Ordenamiento Territorial;Catastro;Total de predios;3.492,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54172;Chinácota;Ordenamiento Territorial;Catastro;Total de predios;8.083,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54174;Chitagá;Ordenamiento Territorial;Catastro;Total de predios;5.321,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54206;Convención;Ordenamiento Territorial;Catastro;Total de predios;5.619,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54223;Cucutilla;Ordenamiento Territorial;Catastro;Total de predios;3.579,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54239;Durania;Ordenamiento Territorial;Catastro;Total de predios;1.499,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54245;El Carmen;Ordenamiento Territorial;Catastro;Total de predios;4.478,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54250;El Tarra;Ordenamiento Territorial;Catastro;Total de predios;4.566,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54261;El Zulia;Ordenamiento Territorial;Catastro;Total de predios;7.542,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54313;Gramalote;Ordenamiento Territorial;Catastro;Total de predios;2.543,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54344;Hacarí;Ordenamiento Territorial;Catastro;Total de predios;1.573,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54347;Herrán;Ordenamiento Territorial;Catastro;Total de predios;1.306,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54377;Labateca;Ordenamiento Territorial;Catastro;Total de predios;2.944,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54385;La Esperanza;Ordenamiento Territorial;Catastro;Total de predios;3.501,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54398;La Playa;Ordenamiento Territorial;Catastro;Total de predios;2.025,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54405;Los Patios;Ordenamiento Territorial;Catastro;Total de predios;26.714,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54418;Lourdes;Ordenamiento Territorial;Catastro;Total de predios;1.129,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54480;Mutiscua;Ordenamiento Territorial;Catastro;Total de predios;2.007,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54498;Ocaña;Ordenamiento Territorial;Catastro;Total de predios;36.424,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54518;Pamplona;Ordenamiento Territorial;Catastro;Total de predios;16.730,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54520;Pamplonita;Ordenamiento Territorial;Catastro;Total de predios;2.337,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54553;Puerto Santander;Ordenamiento Territorial;Catastro;Total de predios;3.316,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54599;Ragonvalia;Ordenamiento Territorial;Catastro;Total de predios;1.965,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54660;Salazar;Ordenamiento Territorial;Catastro;Total de predios;3.551,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54670;San Calixto;Ordenamiento Territorial;Catastro;Total de predios;3.841,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54673;San Cayetano;Ordenamiento Territorial;Catastro;Total de predios;2.087,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54680;Santiago;Ordenamiento Territorial;Catastro;Total de predios;980,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54720;Sardinata;Ordenamiento Territorial;Catastro;Total de predios;7.387,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54743;Silos;Ordenamiento Territorial;Catastro;Total de predios;2.462,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54800;Teorama;Ordenamiento Territorial;Catastro;Total de predios;4.829,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54810;Tibú;Ordenamiento Territorial;Catastro;Total de predios;18.170,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54820;Toledo;Ordenamiento Territorial;Catastro;Total de predios;7.576,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54871;Villa Caro;Ordenamiento Territorial;Catastro;Total de predios;1.535,00;;2016;12;IGAC;Millones de pesos corrientes
54;Norte de Santander;54874;Villa del Rosario;Ordenamiento Territorial;Catastro;Total de predios;29.287,00;;2016;12;IGAC;Millones de pesos corrientes
63;Quindío;63000;Quindío;Ordenamiento Territorial;Catastro;Total de predios;213.388,00;;2016;12;IGAC;Millones de pesos corrientes
63;Quindío;63001;Armenia;Ordenamiento Territorial;Catastro;Total de predios;129.060,00;;2016;12;IGAC;Millones de pesos corrientes
63;Quindío;63111;Buenavista;Ordenamiento Territorial;Catastro;Total de predios;862,00;;2016;12;IGAC;Millones de pesos corrientes
63;Quindío;63130;Calarcá;Ordenamiento Territorial;Catastro;Total de predios;23.872,00;;2016;12;IGAC;Millones de pesos corrientes
63;Quindío;63190;Circasia;Ordenamiento Territorial;Catastro;Total de predios;10.567,00;;2016;12;IGAC;Millones de pesos corrientes
63;Quindío;63212;Córdoba;Ordenamiento Territorial;Catastro;Total de predios;2.125,00;;2016;12;IGAC;Millones de pesos corrientes
63;Quindío;63272;Filandia;Ordenamiento Territorial;Catastro;Total de predios;4.910,00;;2016;12;IGAC;Millones de pesos corrientes
63;Quindío;63302;Génova;Ordenamiento Territorial;Catastro;Total de predios;2.989,00;;2016;12;IGAC;Millones de pesos corrientes
63;Quindío;63401;La Tebaida;Ordenamiento Territorial;Catastro;Total de predios;10.697,00;;2016;12;IGAC;Millones de pesos corrientes
63;Quindío;63470;Montenegro;Ordenamiento Territorial;Catastro;Total de predios;12.117,00;;2016;12;IGAC;Millones de pesos corrientes
63;Quindío;63548;Pijao;Ordenamiento Territorial;Catastro;Total de predios;2.088,00;;2016;12;IGAC;Millones de pesos corrientes
63;Quindío;63594;Quimbaya;Ordenamiento Territorial;Catastro;Total de predios;10.573,00;;2016;12;IGAC;Millones de pesos corrientes
63;Quindío;63690;Salento;Ordenamiento Territorial;Catastro;Total de predios;3.528,00;;2016;12;IGAC;Millones de pesos corrientes
66;Risaralda;66000;Risaralda;Ordenamiento Territorial;Catastro;Total de predios;313.170,00;;2016;12;IGAC;Millones de pesos corrientes
66;Risaralda;66001;Pereira;Ordenamiento Territorial;Catastro;Total de predios;170.390,00;;2016;12;IGAC;Millones de pesos corrientes
66;Risaralda;66045;Apía;Ordenamiento Territorial;Catastro;Total de predios;4.215,00;;2016;12;IGAC;Millones de pesos corrientes
66;Risaralda;66075;Balboa;Ordenamiento Territorial;Catastro;Total de predios;1.712,00;;2016;12;IGAC;Millones de pesos corrientes
66;Risaralda;66088;Belén de Umbría;Ordenamiento Territorial;Catastro;Total de predios;7.434,00;;2016;12;IGAC;Millones de pesos corrientes
66;Risaralda;66170;Dosquebradas;Ordenamiento Territorial;Catastro;Total de predios;64.517,00;;2016;12;IGAC;Millones de pesos corrientes
66;Risaralda;66318;Guática;Ordenamiento Territorial;Catastro;Total de predios;5.287,00;;2016;12;IGAC;Millones de pesos corrientes
66;Risaralda;66383;La Celia;Ordenamiento Territorial;Catastro;Total de predios;2.194,00;;2016;12;IGAC;Millones de pesos corrientes
66;Risaralda;66400;La Virginia;Ordenamiento Territorial;Catastro;Total de predios;7.453,00;;2016;12;IGAC;Millones de pesos corrientes
66;Risaralda;66440;Marsella;Ordenamiento Territorial;Catastro;Total de predios;5.371,00;;2016;12;IGAC;Millones de pesos corrientes
66;Risaralda;66456;Mistrató;Ordenamiento Territorial;Catastro;Total de predios;3.939,00;;2016;12;IGAC;Millones de pesos corrientes
66;Risaralda;66572;Pueblo Rico;Ordenamiento Territorial;Catastro;Total de predios;3.821,00;;2016;12;IGAC;Millones de pesos corrientes
66;Risaralda;66594;Quinchía;Ordenamiento Territorial;Catastro;Total de predios;11.287,00;;2016;12;IGAC;Millones de pesos corrientes
66;Risaralda;66682;Santa Rosa de Cabal;Ordenamiento Territorial;Catastro;Total de predios;21.456,00;;2016;12;IGAC;Millones de pesos corrientes
66;Risaralda;66687;Santuario;Ordenamiento Territorial;Catastro;Total de predios;4.094,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68000;Santander;Ordenamiento Territorial;Catastro;Total de predios;758.713,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68001;Bucaramanga;Ordenamiento Territorial;Catastro;Total de predios;173.617,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68013;Aguada;Ordenamiento Territorial;Catastro;Total de predios;1.404,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68020;Albania;Ordenamiento Territorial;Catastro;Total de predios;3.143,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68051;Aratoca;Ordenamiento Territorial;Catastro;Total de predios;2.331,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68077;Barbosa;Ordenamiento Territorial;Catastro;Total de predios;10.312,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68079;Barichara;Ordenamiento Territorial;Catastro;Total de predios;5.376,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68081;Barrancabermeja;Ordenamiento Territorial;Catastro;Total de predios;71.218,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68092;Betulia;Ordenamiento Territorial;Catastro;Total de predios;2.204,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68101;Bolívar;Ordenamiento Territorial;Catastro;Total de predios;7.041,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68121;Cabrera;Ordenamiento Territorial;Catastro;Total de predios;1.024,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68132;California;Ordenamiento Territorial;Catastro;Total de predios;680,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68147;Capitanejo;Ordenamiento Territorial;Catastro;Total de predios;2.760,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68152;Carcasí;Ordenamiento Territorial;Catastro;Total de predios;3.130,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68160;Cepitá;Ordenamiento Territorial;Catastro;Total de predios;983,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68162;Cerrito;Ordenamiento Territorial;Catastro;Total de predios;2.494,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68167;Charalá;Ordenamiento Territorial;Catastro;Total de predios;6.921,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68169;Charta;Ordenamiento Territorial;Catastro;Total de predios;1.756,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68176;Chima;Ordenamiento Territorial;Catastro;Total de predios;1.616,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68179;Chipatá;Ordenamiento Territorial;Catastro;Total de predios;4.222,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68190;Cimitarra;Ordenamiento Territorial;Catastro;Total de predios;10.175,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68207;Concepción;Ordenamiento Territorial;Catastro;Total de predios;3.738,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68209;Confines;Ordenamiento Territorial;Catastro;Total de predios;1.398,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68211;Contratación;Ordenamiento Territorial;Catastro;Total de predios;2.370,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68217;Coromoro;Ordenamiento Territorial;Catastro;Total de predios;3.916,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68229;Curití;Ordenamiento Territorial;Catastro;Total de predios;4.893,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68235;El Carmen de Chucurí;Ordenamiento Territorial;Catastro;Total de predios;6.299,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68245;El Guacamayo;Ordenamiento Territorial;Catastro;Total de predios;1.409,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68250;El Peñón;Ordenamiento Territorial;Catastro;Total de predios;2.791,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68255;El Playón;Ordenamiento Territorial;Catastro;Total de predios;4.344,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68264;Encino;Ordenamiento Territorial;Catastro;Total de predios;2.204,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68266;Enciso;Ordenamiento Territorial;Catastro;Total de predios;1.969,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68271;Florián;Ordenamiento Territorial;Catastro;Total de predios;2.544,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68276;Floridablanca;Ordenamiento Territorial;Catastro;Total de predios;79.962,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68296;Galán;Ordenamiento Territorial;Catastro;Total de predios;1.776,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68298;Gámbita;Ordenamiento Territorial;Catastro;Total de predios;3.247,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68307;Girón;Ordenamiento Territorial;Catastro;Total de predios;41.855,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68318;Guaca;Ordenamiento Territorial;Catastro;Total de predios;3.174,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68320;Guadalupe;Ordenamiento Territorial;Catastro;Total de predios;2.949,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68322;Guapotá;Ordenamiento Territorial;Catastro;Total de predios;1.062,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68324;Guavatá;Ordenamiento Territorial;Catastro;Total de predios;3.381,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68327;Güepsa;Ordenamiento Territorial;Catastro;Total de predios;1.863,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68344;Hato;Ordenamiento Territorial;Catastro;Total de predios;1.260,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68368;Jesús María;Ordenamiento Territorial;Catastro;Total de predios;1.823,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68370;Jordán;Ordenamiento Territorial;Catastro;Total de predios;290,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68377;La Belleza;Ordenamiento Territorial;Catastro;Total de predios;3.478,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68385;Landázuri;Ordenamiento Territorial;Catastro;Total de predios;5.570,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68397;La Paz;Ordenamiento Territorial;Catastro;Total de predios;4.293,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68406;Lebrija;Ordenamiento Territorial;Catastro;Total de predios;10.837,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68418;Los Santos;Ordenamiento Territorial;Catastro;Total de predios;7.460,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68425;Macaravita;Ordenamiento Territorial;Catastro;Total de predios;2.284,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68432;Málaga;Ordenamiento Territorial;Catastro;Total de predios;8.448,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68444;Matanza;Ordenamiento Territorial;Catastro;Total de predios;2.424,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68464;Mogotes;Ordenamiento Territorial;Catastro;Total de predios;5.679,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68468;Molagavita;Ordenamiento Territorial;Catastro;Total de predios;3.533,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68498;Ocamonte;Ordenamiento Territorial;Catastro;Total de predios;2.643,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68500;Oiba;Ordenamiento Territorial;Catastro;Total de predios;4.653,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68502;Onzaga;Ordenamiento Territorial;Catastro;Total de predios;3.986,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68522;Palmar;Ordenamiento Territorial;Catastro;Total de predios;858,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68524;Palmas del Socorro;Ordenamiento Territorial;Catastro;Total de predios;1.235,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68533;Páramo;Ordenamiento Territorial;Catastro;Total de predios;1.549,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68547;Piedecuesta;Ordenamiento Territorial;Catastro;Total de predios;46.104,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68549;Pinchote;Ordenamiento Territorial;Catastro;Total de predios;2.326,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68572;Puente Nacional;Ordenamiento Territorial;Catastro;Total de predios;8.990,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68573;Puerto Parra;Ordenamiento Territorial;Catastro;Total de predios;2.828,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68575;Puerto Wilches;Ordenamiento Territorial;Catastro;Total de predios;11.560,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68615;Rionegro;Ordenamiento Territorial;Catastro;Total de predios;9.647,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68655;Sabana de Torres;Ordenamiento Territorial;Catastro;Total de predios;9.148,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68669;San Andrés;Ordenamiento Territorial;Catastro;Total de predios;6.747,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68673;San Benito;Ordenamiento Territorial;Catastro;Total de predios;1.909,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68679;San Gil;Ordenamiento Territorial;Catastro;Total de predios;25.517,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68682;San Joaquín;Ordenamiento Territorial;Catastro;Total de predios;1.914,00;;2016;12;IGAC;Millones de pesos corrientes
68;Santander;68684;San José de Miranda;Ordenamiento Territorial;Catastro;Total de predios;2.745,00;;2016;12;IGAC;Millones de pesos corrientes
